age,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,physical_activity_hours_per_week,caffeine_mg,mindfulness_minutes_per_day,mental_health_score,mood_rating,stress_level,uses_wellness_apps,eats_healthy,gender_Male,gender_Other,location_type_Suburban,location_type_Urban,sleep_quality
56,3.4,2.5,0.5,0.8,0.8,1.0,1.3,2.3,2.7,5.8,193.4,18.9,83.0,10.0,1,0,1,False,False,True,False,5.0
74,3.9,2.6,0.6,0.0,1.5,1.0,1.4,3.0,2.6,6.6,96.6,28.8,86.0,8.3,1,1,1,True,False,True,False,5.0
27,3.0,1.6,0.3,0.0,1.2,2.2,2.6,2.1,2.3,4.0,61.4,15.8,72.0,8.0,3,0,1,True,False,False,True,5.0
65,3.8,2.3,1.6,0.7,0.3,2.8,3.4,1.9,1.4,2.4,121.2,23.3,61.0,7.9,4,0,0,False,False,False,True,5.0
46,4.2,2.4,2.1,0.8,0.0,4.5,4.0,1.3,1.1,0.0,139.8,12.1,54.0,2.1,9,0,0,True,False,False,True,5.0
53,3.5,2.4,0.0,1.5,0.5,1.8,2.2,2.4,2.7,4.9,134.7,32.1,78.0,10.0,2,1,1,False,False,False,True,5.0
63,1.9,1.6,1.0,0.0,0.0,3.1,3.8,0.9,1.9,6.5,147.8,32.1,77.0,6.5,4,1,0,True,False,False,True,4.0
66,4.0,2.5,1.1,0.7,0.5,2.7,3.4,1.2,1.4,4.7,119.1,22.1,76.0,7.4,4,1,0,True,False,False,False,4.0
46,7.4,3.3,1.2,1.2,2.8,4.5,3.8,1.5,1.0,1.3,67.7,11.8,62.0,2.6,8,0,0,True,False,True,False,4.0
18,2.4,0.9,0.1,0.3,0.0,1.5,2.6,1.8,2.2,3.6,12.0,14.4,79.0,6.6,2,1,1,True,False,True,False,4.0
44,3.4,1.2,1.2,0.0,1.8,3.3,3.6,1.1,1.5,3.7,174.2,12.6,73.0,6.2,5,0,0,False,False,False,True,5.0
51,4.3,2.0,0.5,0.0,2.6,3.2,3.6,1.5,1.6,3.3,213.0,16.4,67.0,4.3,5,0,0,True,False,False,True,4.0
37,1.9,1.0,1.1,0.6,0.0,1.7,2.3,1.9,2.9,3.9,83.2,25.6,68.0,6.6,2,0,1,False,False,True,False,5.0
53,2.8,0.4,0.0,0.3,3.2,3.3,3.9,1.8,1.3,3.5,76.0,11.2,73.0,4.7,5,1,1,False,False,True,False,4.0
59,5.0,3.0,1.1,0.8,1.3,2.1,2.9,2.8,2.5,3.1,190.6,31.9,73.0,7.4,3,1,1,True,False,True,False,5.0
29,4.8,0.2,0.7,1.4,2.8,2.1,2.8,2.1,2.5,3.9,82.1,15.9,64.0,6.5,3,1,1,False,False,False,True,4.0
57,4.1,1.6,1.2,0.4,1.7,4.5,3.7,1.1,1.0,0.0,152.0,10.1,49.0,2.2,9,0,1,False,False,True,False,4.0
43,5.4,2.7,1.8,1.3,0.9,4.3,3.9,1.9,0.8,0.6,136.4,11.0,46.0,1.1,8,1,0,False,False,False,False,4.0
50,2.9,2.2,1.5,0.5,0.0,1.4,2.4,2.7,2.4,4.1,0.0,37.3,78.0,8.4,2,0,0,True,False,False,True,4.0
27,4.7,1.7,2.4,0.8,0.3,4.5,3.9,1.4,1.3,0.8,116.0,14.8,57.0,1.9,8,0,1,True,False,True,False,4.0
46,3.4,1.0,1.1,0.5,2.1,3.0,3.3,1.5,1.8,5.2,119.9,14.4,72.0,5.9,4,0,1,False,False,False,True,4.0
21,8.6,2.3,2.2,0.8,2.9,4.3,3.8,1.4,0.6,1.3,114.3,9.3,55.0,2.5,8,0,0,False,False,False,True,3.0
73,3.7,1.1,2.7,0.9,0.0,0.7,1.6,3.0,2.7,5.3,157.6,42.0,83.0,9.8,1,1,1,False,False,False,False,4.0
65,5.0,2.2,1.8,1.0,1.3,0.9,1.1,2.2,2.3,4.7,109.2,27.6,90.0,9.3,1,1,0,True,False,False,True,4.0
36,4.4,2.1,1.5,0.6,1.0,3.9,3.4,1.7,1.1,1.5,182.3,19.4,63.0,4.9,6,0,0,False,False,False,False,4.0
42,4.9,2.1,2.0,0.0,1.8,2.2,3.0,2.1,2.8,6.4,105.8,29.6,73.0,7.4,3,0,0,True,False,False,False,3.0
16,6.1,1.4,1.8,1.0,1.5,4.5,4.3,1.5,1.6,2.7,149.3,14.0,51.0,3.2,9,1,0,False,False,False,False,3.0
56,6.4,3.8,2.6,0.0,1.0,4.5,4.1,0.6,0.9,0.0,89.7,5.8,44.0,1.0,10,0,1,True,False,False,True,3.0
59,5.9,2.3,2.4,0.2,2.0,4.5,4.0,1.1,1.1,0.7,196.6,8.8,48.0,1.0,9,0,0,False,False,False,True,4.0
71,4.3,1.7,2.4,0.0,0.7,2.8,3.6,1.9,2.1,3.7,80.5,22.6,66.0,6.4,4,0,1,True,False,True,False,5.0
67,5.8,2.2,1.5,1.6,1.4,3.7,3.7,1.0,0.9,1.9,143.9,18.6,56.0,2.6,6,0,0,True,False,True,False,3.0
20,6.5,1.3,1.9,0.9,2.2,4.5,3.8,0.5,2.3,1.3,137.4,9.0,47.0,1.0,10,0,1,False,False,False,False,4.0
42,3.8,1.7,1.9,0.4,0.7,3.2,3.6,0.4,0.8,3.1,231.2,24.4,65.0,5.2,5,0,1,True,False,False,True,4.0
42,5.9,4.2,0.2,1.5,1.0,4.5,4.1,2.2,1.2,2.4,155.5,11.5,64.0,1.0,8,0,0,True,False,False,True,5.0
58,4.9,1.3,2.7,0.9,0.8,4.5,3.8,1.5,0.9,1.3,128.8,12.5,64.0,2.5,8,1,0,True,False,False,False,5.0
58,4.2,1.9,0.0,0.7,1.9,3.4,3.5,1.4,1.5,2.6,271.8,29.4,71.0,5.6,5,1,0,False,False,False,False,5.0
34,5.4,1.6,2.3,0.8,1.7,4.5,3.9,1.9,1.2,0.0,196.7,7.6,55.0,1.5,8,0,0,False,False,True,False,4.0
44,3.0,1.1,1.8,0.4,0.9,0.7,1.5,2.5,2.7,5.7,155.6,23.9,85.0,10.0,1,1,1,True,False,True,False,5.0
25,5.7,2.4,1.2,0.0,1.7,4.5,4.0,0.5,0.6,2.5,200.8,9.1,56.0,1.0,10,0,0,False,False,False,True,4.0
72,4.6,2.0,1.9,1.2,0.0,3.1,3.7,1.4,1.2,7.8,160.4,14.3,78.0,4.7,5,0,1,False,False,False,False,4.0
69,6.8,2.8,2.0,0.6,2.2,3.1,3.6,1.9,0.5,1.0,78.6,20.3,64.0,4.9,6,0,0,True,False,False,True,3.0
42,4.0,2.7,0.1,0.0,2.3,4.0,3.7,1.5,1.0,3.1,159.1,14.2,55.0,4.9,6,0,0,False,False,False,True,4.0
39,6.9,2.8,3.1,0.9,0.9,2.8,3.2,1.7,1.8,4.0,115.7,18.0,81.0,6.6,4,1,1,False,False,True,False,3.0
53,3.5,1.2,1.6,0.6,0.7,3.1,3.1,1.4,2.0,2.7,68.0,11.2,66.0,5.7,4,0,0,False,False,True,False,5.0
47,8.3,2.6,4.0,1.6,1.3,4.5,3.7,1.5,0.7,1.5,137.5,11.4,56.0,1.0,8,0,1,True,False,True,False,3.0
15,7.0,2.6,2.4,0.8,0.5,3.4,3.8,1.9,1.5,3.9,237.9,28.6,68.0,4.2,5,1,0,False,False,False,False,4.0
71,2.3,1.1,1.6,0.0,0.6,0.8,1.3,2.2,2.5,4.5,143.6,38.0,76.0,9.6,1,1,0,False,False,True,False,4.0
41,3.2,1.7,0.7,0.0,1.7,2.3,3.0,1.9,2.3,5.9,117.0,26.6,75.0,8.3,3,0,0,True,False,False,True,4.0
71,5.0,0.7,1.4,1.4,2.2,2.2,2.8,2.8,2.0,8.3,162.6,23.7,82.0,8.1,3,1,1,True,False,False,False,4.0
66,5.5,2.6,1.7,0.6,1.7,4.3,3.8,1.7,1.3,7.9,124.3,13.6,65.0,4.6,7,1,0,True,False,False,True,4.0
27,9.9,2.6,3.1,0.1,4.0,4.5,4.0,0.2,1.1,1.9,193.0,10.1,47.0,2.0,10,0,0,True,False,False,True,3.0
55,8.3,3.3,2.8,0.2,2.6,4.5,3.8,1.7,1.5,0.0,142.8,5.1,44.0,1.0,10,0,0,False,False,True,False,3.0
17,8.2,1.8,2.0,1.4,2.1,4.5,3.9,0.4,1.6,0.0,81.8,13.0,41.0,1.0,10,1,1,True,False,False,True,3.0
53,7.7,2.4,3.4,0.9,2.1,4.5,3.9,0.2,0.4,1.3,158.6,8.6,49.0,1.0,9,0,0,True,False,False,True,3.0
20,6.5,2.9,0.0,1.3,1.5,4.5,4.3,0.6,1.1,0.0,159.9,9.3,49.0,1.0,10,0,0,False,False,True,False,2.0
22,6.4,1.3,2.0,0.7,1.9,4.5,4.2,0.4,0.9,0.0,239.4,14.0,43.0,1.0,10,1,0,True,False,False,False,4.0
41,4.9,1.2,2.9,0.1,1.6,3.1,3.8,2.0,1.9,3.8,132.1,11.2,77.0,5.3,4,1,0,False,True,False,True,4.0
23,8.1,1.3,2.1,1.7,2.5,4.5,3.9,1.4,0.6,0.4,193.7,8.7,39.0,1.0,10,0,0,True,False,True,False,3.0
51,2.2,1.7,0.0,0.4,1.1,0.8,1.4,2.6,2.5,4.9,107.6,20.2,83.0,10.0,1,1,0,True,False,True,False,5.0
47,5.3,1.2,3.0,1.1,1.1,4.0,3.9,1.8,1.3,1.1,153.3,23.8,63.0,3.3,7,0,1,True,False,False,True,4.0
65,6.5,1.4,2.3,1.3,2.6,3.8,4.0,1.6,1.3,8.0,163.7,20.7,75.0,4.0,6,1,1,True,False,False,True,4.0
56,5.4,2.8,1.9,0.6,0.9,4.2,4.2,2.2,1.0,1.9,85.7,21.4,69.0,2.9,7,0,1,True,False,False,False,4.0
58,3.0,1.9,1.6,0.0,0.5,1.7,2.1,2.4,2.1,7.7,182.2,32.6,82.0,7.4,2,1,1,False,False,True,False,4.0
38,6.2,2.3,3.7,0.2,0.7,4.5,3.8,1.0,1.1,0.0,188.8,8.2,50.0,1.6,8,0,0,False,True,False,True,3.0
29,5.8,1.5,2.0,1.0,2.1,4.0,3.5,1.6,1.4,3.9,114.4,22.1,53.0,1.6,7,1,1,True,False,False,True,4.0
73,6.4,1.4,1.2,0.9,4.0,4.5,4.1,0.5,0.9,2.1,154.9,10.5,54.0,1.8,8,1,0,False,False,True,False,4.0
68,3.6,2.3,0.6,1.4,0.5,0.6,1.1,2.3,2.8,4.1,136.7,33.7,81.0,8.8,1,0,1,False,False,True,False,4.0
46,6.6,2.1,2.3,1.3,2.0,4.5,3.8,1.3,0.9,0.3,193.0,17.5,57.0,1.4,8,0,0,False,False,False,True,3.0
46,5.6,2.7,2.6,0.0,1.6,2.3,3.5,1.2,1.4,3.5,115.4,32.1,58.0,5.6,4,0,1,True,False,False,True,4.0
38,7.4,3.2,1.6,1.5,2.5,4.5,3.7,1.2,0.7,0.0,114.3,8.0,42.0,1.5,10,1,0,True,False,True,False,3.0
55,3.5,1.4,0.9,0.0,2.0,2.9,3.1,1.5,1.9,2.6,219.2,29.1,75.0,5.8,4,1,1,True,False,True,False,4.0
66,8.3,2.8,3.0,1.0,2.6,4.5,3.9,1.0,1.5,0.0,134.1,10.8,49.0,1.0,10,0,1,False,False,True,False,3.0
63,4.4,1.0,0.5,2.1,1.7,2.8,3.4,1.6,1.2,4.4,110.3,31.3,68.0,6.6,4,1,0,False,False,False,True,5.0
63,7.7,3.9,3.7,0.8,0.6,4.1,3.8,1.7,1.0,4.3,128.9,14.7,67.0,4.2,7,1,1,True,False,False,True,4.0
72,1.3,1.3,0.7,0.0,0.7,2.0,2.4,2.1,2.5,11.0,99.6,31.1,93.0,9.7,2,1,1,True,False,True,False,5.0
66,3.8,2.6,0.1,0.4,1.6,1.1,1.5,2.6,2.2,6.2,171.3,19.2,93.0,7.2,1,1,1,False,False,False,False,4.0
26,5.3,1.0,0.2,1.9,1.9,4.5,4.1,1.9,1.2,0.0,165.0,16.8,52.0,2.1,9,0,0,False,False,True,False,4.0
53,2.5,1.9,0.3,0.5,1.0,0.3,1.1,2.1,2.6,4.7,60.8,41.4,85.0,9.1,1,1,0,False,True,True,False,4.0
16,10.0,3.4,1.2,1.4,3.4,4.5,3.8,1.6,0.8,1.1,185.6,7.9,53.0,1.0,10,0,1,False,False,False,True,3.0
17,5.8,1.3,1.0,0.0,2.3,4.5,4.1,1.4,1.5,0.9,163.8,14.0,47.0,1.0,10,1,0,True,False,False,True,3.0
63,6.0,4.0,2.6,0.4,0.0,4.5,3.9,1.5,1.0,0.0,147.3,7.7,58.0,4.0,8,0,0,False,False,True,False,4.0
51,5.1,2.0,2.5,0.5,1.3,2.7,3.6,1.9,1.7,8.7,121.4,28.9,73.0,5.3,4,1,1,False,False,False,True,3.0
63,5.0,2.9,1.3,1.8,0.4,3.2,3.6,1.6,1.7,0.7,134.2,19.4,60.0,4.3,5,0,1,True,False,False,True,4.0
70,9.8,2.4,4.9,0.4,3.3,4.5,3.7,0.8,0.9,1.3,223.3,17.6,58.0,1.0,9,0,1,False,False,False,True,3.0
31,3.0,2.4,1.2,0.0,0.0,4.1,3.9,1.7,0.7,1.8,107.5,10.6,55.0,2.7,8,1,1,False,False,True,False,5.0
73,5.1,0.7,1.4,2.0,1.8,2.6,3.4,1.6,1.4,3.6,212.2,12.2,75.0,5.8,4,0,1,True,False,False,False,4.0
63,2.9,1.6,0.1,0.7,1.5,0.7,1.3,2.4,1.8,4.4,163.2,28.9,84.0,10.0,1,0,0,False,False,False,True,5.0
16,8.6,3.1,1.4,1.0,2.2,4.5,3.7,1.6,1.6,1.4,217.7,14.7,51.0,1.0,9,0,0,False,False,False,False,3.0
16,5.9,1.7,1.8,0.0,1.7,4.5,3.7,0.5,1.6,0.0,196.2,9.8,53.0,1.0,10,1,0,False,False,False,True,4.0
42,5.9,2.1,0.2,0.8,3.5,2.2,3.3,1.9,1.5,4.0,61.6,22.8,77.0,5.9,3,1,1,True,False,False,True,4.0
68,3.7,0.6,1.0,0.6,2.3,3.8,3.6,1.0,1.3,8.2,137.5,12.9,72.0,3.9,6,0,1,True,False,True,False,4.0
37,2.6,1.5,1.9,0.0,0.0,3.0,3.3,1.5,1.3,8.5,146.2,22.0,80.0,8.2,4,1,1,False,False,False,True,4.0
51,6.7,3.0,0.9,1.0,2.8,3.7,3.4,2.1,0.5,2.5,207.3,25.3,64.0,4.8,6,0,1,True,False,True,False,4.0
46,2.2,0.8,0.7,0.0,1.6,3.3,3.6,1.2,1.1,2.0,163.8,18.5,70.0,8.3,5,0,0,False,False,False,False,5.0
47,6.2,2.6,2.4,0.0,2.8,4.5,3.6,2.0,1.2,0.0,49.8,17.4,53.0,3.4,8,0,0,False,False,False,True,4.0
15,5.8,2.2,0.1,1.3,1.1,4.5,4.0,0.8,0.8,1.1,103.5,12.8,54.0,1.0,10,0,1,True,False,False,True,4.0
33,2.3,1.8,0.3,0.2,0.3,1.6,2.4,2.5,2.0,5.5,184.6,28.0,76.0,6.9,2,1,0,False,False,False,False,5.0
16,4.6,1.7,1.7,0.3,0.1,4.5,3.9,0.1,1.8,1.5,218.3,8.3,48.0,1.3,10,1,0,False,False,False,True,4.0
67,6.0,1.6,2.4,0.7,2.5,2.6,3.5,2.0,1.8,3.8,191.9,24.7,75.0,5.1,4,1,0,True,False,False,True,4.0
58,5.0,1.6,1.8,0.4,2.2,4.5,4.0,0.6,1.3,0.0,170.7,10.1,42.0,1.0,10,0,1,False,False,False,True,4.0
40,4.7,2.8,1.3,1.0,0.8,1.6,2.4,2.5,2.7,5.1,141.8,34.6,92.0,7.8,2,1,0,False,False,False,False,4.0
46,2.3,1.6,1.2,0.7,0.0,1.6,2.3,2.6,2.1,4.5,207.3,19.9,76.0,7.2,2,1,1,False,False,False,True,4.0
20,9.5,3.6,2.6,0.0,2.5,4.5,3.9,1.9,1.4,5.1,242.5,11.1,62.0,4.3,7,1,1,False,False,False,True,3.0
46,4.1,2.3,2.4,0.2,0.0,2.2,3.4,1.9,1.7,2.3,91.0,17.5,69.0,6.4,3,0,0,True,False,True,False,4.0
69,5.9,1.5,1.6,0.1,3.6,4.5,3.9,0.4,1.1,0.9,161.7,9.3,53.0,2.4,9,1,1,False,False,True,False,4.0
18,4.9,2.9,1.2,0.3,0.0,4.5,3.8,1.4,0.9,0.0,222.2,11.1,44.0,1.0,10,0,0,False,False,True,False,3.0
69,5.0,2.6,1.5,0.7,1.4,3.9,3.8,2.3,1.1,1.2,89.9,17.0,66.0,2.7,7,0,1,False,False,False,True,4.0
25,3.9,0.5,0.7,0.8,1.6,4.0,4.1,1.2,0.9,0.3,158.6,8.8,53.0,1.9,8,1,1,False,False,False,True,5.0
70,3.4,1.1,1.3,0.0,1.8,4.5,3.7,1.8,1.1,2.4,33.5,20.6,58.0,1.5,8,1,0,True,False,False,True,3.0
73,4.7,1.9,1.0,1.2,1.7,4.5,3.5,1.5,1.2,1.4,241.5,7.5,53.0,2.7,8,0,1,False,False,False,True,3.0
31,3.3,0.6,1.4,0.5,1.5,2.1,2.5,2.7,1.8,4.0,173.5,28.8,73.0,7.3,3,1,1,True,False,True,False,4.0
52,5.1,3.9,1.0,0.0,1.0,3.8,3.8,1.4,1.5,3.5,53.8,10.5,66.0,2.9,6,0,1,True,False,False,True,4.0
38,6.7,2.7,2.1,1.2,1.2,4.5,3.8,1.3,0.9,1.6,147.3,8.4,49.0,1.1,8,1,1,True,False,False,True,3.0
19,6.1,2.0,2.4,0.0,0.7,4.5,4.1,1.2,1.1,2.7,144.3,17.9,54.0,1.0,8,1,0,False,True,False,True,4.0
66,3.8,1.7,1.1,0.0,1.5,1.7,2.3,2.5,2.0,2.9,163.3,26.3,78.0,8.8,2,0,1,False,False,True,False,4.0
48,2.8,1.5,0.6,1.9,0.0,3.8,4.1,1.5,1.1,0.8,95.8,14.9,61.0,5.5,6,0,0,False,False,False,True,4.0
20,5.8,0.2,2.3,0.7,1.7,4.5,3.7,1.6,1.4,0.8,96.7,11.9,49.0,1.2,10,0,0,False,False,False,True,4.0
36,2.9,0.4,1.7,0.2,1.3,0.6,1.3,1.9,2.8,4.9,248.8,37.7,90.0,9.4,1,0,0,False,False,False,True,4.0
25,7.8,3.7,1.1,0.7,2.2,4.5,4.1,0.4,1.1,0.0,123.9,9.4,52.0,1.3,10,0,0,False,False,False,False,4.0
62,6.8,3.4,3.0,0.5,1.1,3.8,3.8,1.0,1.9,3.9,176.3,14.6,59.0,4.2,6,0,1,False,False,True,False,3.0
30,4.4,1.5,0.9,0.6,2.0,2.8,3.5,1.0,1.5,4.0,74.2,26.9,69.0,6.5,4,0,1,True,False,False,True,4.0
47,4.7,2.8,0.0,0.9,2.0,2.2,3.4,1.3,2.4,4.0,109.5,25.1,67.0,5.5,4,0,1,True,False,False,False,4.0
23,5.1,2.5,0.7,0.5,1.3,4.5,3.7,1.2,1.3,0.0,113.3,7.6,44.0,1.0,10,1,1,False,False,False,True,4.0
74,7.9,2.6,3.3,0.8,1.8,4.5,3.7,0.5,1.7,1.3,248.8,14.0,59.0,2.1,8,1,0,False,False,True,False,3.0
73,1.2,0.7,1.2,0.5,0.1,0.6,1.3,2.6,2.4,4.3,125.5,15.5,89.0,10.0,1,1,0,True,False,True,False,5.0
20,4.9,0.4,0.9,0.1,2.7,4.5,4.4,1.5,0.9,0.0,146.9,6.6,44.0,1.6,10,0,1,True,False,True,False,4.0
30,4.6,3.1,1.5,0.0,0.9,3.6,3.6,1.5,1.6,1.7,105.1,13.2,61.0,4.6,6,0,0,False,False,True,False,3.0
43,4.9,0.2,2.6,1.4,1.2,1.4,2.5,2.2,2.2,4.2,159.3,19.4,78.0,7.7,2,1,1,True,False,False,True,4.0
17,5.8,1.9,1.4,1.0,0.3,4.5,3.9,1.2,1.0,0.5,232.0,6.7,54.0,1.0,9,0,1,False,False,False,True,4.0
34,4.4,1.7,2.2,1.2,0.6,4.1,3.9,1.4,2.1,5.2,223.0,26.3,70.0,4.5,6,1,1,False,True,False,True,4.0
74,5.6,1.6,1.3,0.6,3.0,4.1,3.9,1.9,0.2,2.6,181.0,15.5,64.0,5.9,7,1,0,True,False,True,False,4.0
73,5.6,2.3,2.2,0.7,1.5,4.5,3.8,0.6,1.1,0.0,156.7,15.0,43.0,1.0,10,0,1,True,False,True,False,4.0
50,3.7,1.4,1.7,0.5,1.1,3.5,3.8,1.2,1.0,1.4,111.2,16.5,61.0,4.8,5,1,0,False,False,True,False,4.0
33,5.3,2.4,1.1,1.3,1.1,3.6,3.8,1.3,1.6,1.9,132.0,17.2,52.0,4.9,6,0,1,False,False,False,True,4.0
40,4.5,2.1,1.8,0.4,1.4,2.7,3.7,2.7,1.5,2.7,129.0,24.3,73.0,7.7,4,0,0,False,False,False,True,4.0
17,7.8,3.9,0.9,0.0,2.1,2.4,3.5,1.8,1.6,4.4,122.8,14.5,75.0,6.7,4,1,0,False,True,True,False,4.0
33,2.1,0.8,0.0,0.9,1.6,3.5,3.4,2.2,1.9,9.1,117.4,28.9,83.0,4.9,5,1,0,True,False,True,False,5.0
34,4.7,2.0,1.5,0.5,1.6,2.8,3.5,2.4,1.4,2.7,110.1,16.1,60.0,5.3,4,1,1,False,False,False,True,5.0
46,2.2,2.4,0.1,0.7,0.5,2.4,3.5,1.7,1.7,2.3,83.7,15.1,72.0,7.3,4,0,0,False,False,True,False,4.0
21,7.1,1.8,2.2,1.0,1.1,4.5,4.0,1.4,0.6,0.0,121.1,7.7,44.0,1.0,9,0,1,False,False,True,False,4.0
66,2.8,0.8,1.5,0.3,1.6,1.7,2.6,2.5,1.7,6.0,87.4,30.2,86.0,5.4,2,1,1,True,False,True,False,5.0
55,7.2,3.1,3.1,0.5,1.4,4.5,3.6,1.2,0.4,0.2,70.4,8.4,58.0,1.8,10,0,0,False,False,False,False,4.0
47,4.0,2.3,1.1,0.4,1.0,1.5,2.6,2.7,1.6,4.0,101.0,26.8,83.0,9.0,2,1,1,False,False,False,False,4.0
54,4.2,0.9,1.5,1.4,0.9,3.9,3.9,1.9,0.3,0.0,54.4,15.2,53.0,1.5,7,0,0,True,False,True,False,4.0
53,4.2,2.4,0.0,0.6,1.8,2.4,3.6,1.6,1.3,2.5,176.7,14.2,79.0,6.8,4,0,0,True,False,False,True,4.0
32,6.1,3.5,0.3,0.7,1.9,3.9,3.7,0.8,1.2,1.7,117.1,20.1,59.0,2.5,7,0,1,False,False,False,True,4.0
54,3.4,2.0,0.0,0.0,2.4,1.0,0.9,2.3,2.3,3.7,119.5,21.0,77.0,7.7,1,0,1,True,False,False,True,4.0
15,8.6,2.0,2.7,1.0,1.6,4.4,3.9,1.5,0.7,3.6,154.0,8.3,58.0,2.3,8,1,0,True,False,False,True,3.0
25,5.6,3.4,1.0,0.9,0.0,4.5,4.0,1.1,1.2,0.0,174.0,8.8,53.0,1.0,10,0,0,True,False,False,False,4.0
42,7.1,1.1,3.0,0.1,3.8,3.9,3.6,2.0,1.3,1.3,203.3,23.1,58.0,2.3,7,0,0,False,False,False,True,4.0
71,5.6,3.6,0.0,1.8,1.4,4.3,4.0,0.8,1.3,1.7,103.4,13.7,55.0,1.9,7,0,1,False,False,False,False,3.0
39,7.3,2.9,3.2,0.8,1.0,4.5,4.0,0.7,1.3,0.0,180.5,11.6,39.0,1.0,10,1,0,False,False,False,False,3.0
64,2.9,1.2,1.4,0.2,1.3,1.0,1.6,3.0,3.1,4.3,157.1,35.8,87.0,10.0,1,0,1,True,False,True,False,5.0
37,3.6,1.4,1.9,0.6,1.0,2.7,3.4,1.5,1.9,2.7,177.3,27.1,74.0,5.0,4,0,0,False,False,False,True,5.0
45,1.9,1.5,0.3,0.4,0.6,2.3,3.3,2.2,1.9,3.4,134.8,25.9,68.0,7.5,3,1,1,False,False,False,True,4.0
44,4.5,0.3,2.1,1.5,2.0,1.0,1.3,2.5,3.4,3.9,96.4,17.6,79.0,9.4,1,1,1,False,False,False,False,5.0
56,4.8,2.2,1.1,1.2,1.3,3.8,3.9,1.1,1.8,2.6,225.5,23.3,72.0,1.7,7,1,1,False,False,False,True,4.0
49,3.0,1.2,0.2,0.9,1.3,0.7,1.4,2.6,2.3,5.3,197.4,36.0,86.0,9.1,1,0,0,True,False,True,False,5.0
21,4.8,2.3,0.2,1.6,0.0,4.2,3.9,1.0,1.2,3.0,111.2,23.5,61.0,3.9,7,0,0,False,False,False,True,5.0
74,1.2,0.8,0.2,0.0,1.2,0.7,1.1,3.1,2.6,4.6,122.8,28.6,79.0,10.0,1,1,1,True,False,False,True,4.0
30,5.5,2.8,1.9,1.1,0.3,4.1,3.6,1.6,1.4,1.0,145.0,11.7,64.0,2.9,7,0,0,False,False,False,False,3.0
40,3.9,2.7,0.8,0.9,0.9,2.8,3.2,1.8,2.0,8.4,179.0,31.1,79.0,4.9,4,1,1,True,False,True,False,4.0
62,2.7,1.4,0.0,0.5,1.6,1.9,3.1,1.4,1.3,4.1,170.7,17.7,77.0,7.2,3,1,1,True,False,False,False,4.0
71,4.5,2.3,1.9,0.5,0.8,3.9,3.9,1.5,1.6,0.8,106.5,9.3,60.0,3.3,7,0,1,True,False,False,True,4.0
66,3.4,2.1,0.0,1.2,0.9,0.9,1.5,2.4,2.9,5.3,152.3,14.8,93.0,8.2,1,0,1,False,False,False,False,4.0
74,7.4,3.3,3.0,1.1,1.5,4.5,3.9,1.4,1.4,0.0,200.1,7.3,50.0,1.0,8,1,0,True,False,True,False,4.0
63,4.9,1.1,3.7,0.0,0.9,2.1,2.4,2.2,2.9,5.6,137.9,19.2,74.0,8.8,2,1,1,False,False,False,False,4.0
16,5.4,1.9,0.1,1.7,0.3,4.5,4.1,1.2,1.1,0.0,194.5,7.1,49.0,1.0,10,0,1,True,False,False,False,4.0
15,6.7,1.4,2.7,1.3,0.0,3.7,3.5,1.5,1.3,3.7,139.9,25.4,68.0,2.8,6,0,0,True,False,True,False,4.0
62,5.1,2.0,1.9,0.4,1.7,3.6,3.6,1.6,1.3,2.1,210.8,15.5,61.0,5.7,6,0,0,False,False,False,False,3.0
26,4.3,2.5,0.9,0.1,0.9,1.7,2.6,2.5,2.5,5.4,127.8,14.2,77.0,8.4,2,1,1,True,False,True,False,4.0
19,4.5,1.4,1.0,1.3,0.0,4.5,3.7,2.3,0.9,3.0,169.2,20.7,54.0,1.4,7,1,0,True,False,False,True,3.0
51,6.4,1.7,2.2,0.9,2.6,2.4,2.9,1.4,2.0,3.7,295.5,29.3,67.0,7.6,3,0,1,False,False,False,True,4.0
46,6.0,2.9,1.5,1.0,1.7,4.5,4.1,1.3,0.9,0.0,159.6,8.3,53.0,2.4,9,0,1,True,False,False,True,4.0
73,3.2,3.2,0.0,0.9,0.2,1.5,2.1,2.6,3.2,6.4,151.9,24.6,71.0,7.7,2,1,0,True,False,False,True,4.0
69,7.7,2.4,3.8,1.3,0.7,4.3,3.7,1.8,0.8,1.0,163.1,11.9,55.0,3.9,8,0,1,True,False,False,True,3.0
23,7.7,1.9,2.0,1.1,2.4,4.5,4.0,0.0,1.2,0.8,268.3,12.8,48.0,1.0,10,1,0,False,False,False,True,4.0
55,3.6,1.8,1.4,0.3,1.2,0.9,1.1,2.2,2.7,5.8,101.3,30.5,94.0,10.0,1,1,1,False,False,False,False,5.0
49,3.5,2.5,0.7,0.2,1.0,1.3,2.0,2.5,2.6,2.5,189.4,17.8,79.0,5.8,2,0,1,False,False,False,True,4.0
33,6.3,2.2,1.3,0.8,2.2,4.5,3.9,1.1,1.2,0.3,151.3,12.9,59.0,1.0,10,1,1,False,False,True,False,4.0
62,5.5,0.5,2.9,2.0,1.2,2.5,3.5,0.7,2.4,3.4,74.2,23.8,72.0,7.3,4,0,1,True,False,False,True,4.0
